-63, -8, 1024
-10, -13, 1026
-8, -14, 1025
-8, -13, 1025
-9, -13, 1023
-10, -13, 1025
-10, -13, 1025
-12, -15, 1026
-,-,-
-12, -12, 1024
-8, -13, 1023
-7, -13, 1023
-8, -12, 1021
-9, -10, 1024
-9, -10, 1024
-9, -11, 1023
-8, -12, 1022
-8, -12, 1022
-7, -12, 1022
-8, -11, 1023
-8, -11, 1023
-8, -11, 1022
-8, -11, 1022
-8, -12, 1022
-9, -13, 1023
-9, -13, 1023
-9, -12, 1023
-9, -13, 1022
-9, -13, 1022
-12, -37, 1021
-11, -69, 1023
-11, -69, 1023
-18, -130, 1023
18, -148, 1020
-32, -88, 1015
21, -46, 1020
5, -166, 1015
-5, -86, 1028
-5, -86, 1028
-3, -85, 1019
-4, -80, 1041
-20, -24, 1004
-9, -13, 1023
14, -31, 1021
14, -31, 1021
24, 11, 1028
-22, -3, 1027
-40, 2, 1021
-4, -2, 1041
-4, -2, 1041
-28, -4, 1021
20, 49, 991
-25, 44, 1043
-25, 44, 1043
-2, -1, 1026
-27, 30, 1014
-16, 61, 1013
-7, 93, 1025
-7, 93, 1025
0, 69, 1038
-12, 33, 1018
-2, 15, 1025
-2, 15, 1025
-27, 20, 1028
-9, 3, 1025
2, 59, 1021
2, 59, 1021
-15, 70, 1023
-17, 21, 1024
-10, -13, 1024
-9, -14, 1025
-9, -14, 1025
-8, -14, 1023
-4, -13, 1024
86, -6, 1026
111, -11, 1022
111, -11, 1022
86, -31, 1022
65, -35, 1033
26, -33, 1009
14, -24, 1037
41, -36, 1018
41, -36, 1018
50, -7, 1042
21, 0, 996
23, -22, 1049
23, -22, 1049
-12, -7, 994
-37, -21, 1028
-20, -22, 1020
-29, -18, 1040
-5, -18, 1010
-5, -18, 1010
-20, 0, 1015
-45, -36, 1035
-73, -2, 1036
-80, 16, 1025
-87, 24, 1027
-87, 24, 1027
-41, 9, 1018
-11, -20, 1020
-91, -25, 1029
-114, -13, 1022
-46, -7, 1024
-46, -7, 1024
-41, -16, 1026
-10, -14, 1026
-8, -13, 1026
-10, -11, 1025
-16, -11, 1024
-53, -20, 1023
-,-,-
-11, -11, 1017
-6, -12, 1030
-8, -12, 1025
-8, -12, 1025
-10, -12, 1024
-10, -12, 1026
-8, -11, 1024
-7, -11, 1024
-8, -12, 1024
-8, -12, 1024
-9, -12, 1025
-9, -11, 1024
-9, -11, 1024
-9, -11, 1024
-8, -12, 1024
-8, -12, 1024
-7, -12, 1024
-7, -11, 1024
-8, -11, 1025
-9, -12, 1025
-9, -12, 1025
-10, -14, 1024
-11, -20, 1024
-10, -46, 1023
-2, -77, 1025
-19, -72, 1027
-18, -61, 1023
-18, -61, 1023
-9, -152, 1023
8, -194, 1021
5, -192, 1038
44, -109, 1011
6, -75, 1025
6, -75, 1025
-14, -34, 1022
-21, 13, 1011
-15, -17, 1042
-56, -54, 1022
0, -42, 1016
0, -42, 1016
-3, -2, 1035
24, 66, 1046
-21, 32, 1017
-21, 32, 1017
-7, -1, 1028
-13, 18, 1015
-25, -32, 1042
-28, -13, 1004
14, 41, 1037
14, 41, 1037
13, 10, 1008
-23, 22, 1022
-5, 40, 1041
-5, 40, 1041
-20, 38, 1022
-10, 58, 1026
13, 34, 1023
-33, 118, 1027
3, 61, 1024
3, 61, 1024
-28, 94, 1027
-5, 87, 1026
-5, 1, 1024
-5, 1, 1024
-8, -13, 1025
-8, -14, 1023
-6, -14, 1024
-6, -14, 1024
94, -19, 1035
44, 0, 1016
114, 3, 1015
114, 3, 1015
90, -8, 1022
58, -65, 1033
29, -65, 1012
63, -48, 1050
63, -48, 1050
80, 0, 1032
50, 36, 1022
51, 30, 979
51, 30, 979
-25, -4, 1046
-22, -33, 1025
-44, -37, 1046
-8, -28, 1007
-74, -34, 1020
-74, -34, 1020
-107, -31, 1059
-57, 7, 1007
-64, 11, 1021
-67, -3, 1023
-157, -6, 1034
-157, -6, 1034
-44, -12, 1025
-84, -9, 1022
-72, -6, 1025
-54, -10, 1025
-11, -12, 1026
-9, -11, 1026
-9, -11, 1026
-12, -11, 1025
-10, -13, 1024
-,-,-
-20, -15, 1018
-11, -13, 1025
-11, -13, 1025
-8, -13, 1025
-8, -13, 1024
-7, -12, 1023
-9, -11, 1024
-8, -12, 1025
-8, -12, 1025
-8, -14, 1022
-8, -13, 1025
-8, -13, 1023
-8, -13, 1029
-8, -13, 1029
-9, -10, 1020
-9, -12, 1027
-10, -12, 1021
-10, -15, 1026
-9, -13, 1023
-9, -13, 1023
-6, -21, 1024
10, -67, 1021
-10, -69, 1026
-7, -128, 1021
-39, -164, 1023
21, -202, 1022
21, -202, 1022
-7, -102, 1029
18, -57, 1028
-23, -73, 1026
4, -54, 1019
-34, -29, 1013
-60, -15, 1054
-60, -15, 1054
-2, -13, 988
53, -70, 1042
9, -22, 1007
-35, -41, 1005
-35, -41, 1005
-18, -61, 1055
4, 17, 1019
-26, -54, 985
-26, -50, 1072
-13, -7, 1023
-13, -7, 1023
-15, -31, 1020
-12, -20, 1022
-40, 14, 1014
-5, 83, 1035
11, 41, 1021
11, 41, 1021
-41, 71, 1027
14, 160, 1035
23, 176, 1009
-22, 134, 1033
-22, 134, 1033
1, 1, 1027
27, 55, 1022
33, 46, 1028
33, 46, 1028
56, 8, 1028
137, -8, 1012
80, -20, 1040
104, -43, 1013
104, -43, 1013
82, -40, 1031
63, -40, 1031
19, -46, 1016
-15, -37, 1029
21, -20, 1019
21, -20, 1019
19, 8, 1028
2, 43, 1043
29, 27, 1001
29, 27, 1001
-49, -17, 1030
-56, -7, 1033
-14, -9, 1000
-33, 20, 1044
-33, 20, 1044
24, 8, 1010
-7, -30, 1032
-99, -40, 1029
-119, 1, 1037
-105, 8, 1010
-105, 8, 1010
-106, 15, 1033
-90, -9, 1028
-81, -7, 1017
-110, -20, 1026
-46, -7, 1028
-46, -7, 1028
-11, -11, 1025
-26, -4, 1024
-,-,-
-23, -9, 1039
3, -16, 1011
-9, -14, 1026
-9, -13, 1025
-9, -13, 1025
-8, -12, 1023
-9, -13, 1025
-12, -16, 1025
-50, -59, 1024
-70, -116, 1019
-70, -116, 1019
-33, -265, 1019
20, -266, 1026
37, -299, 1013
78, -157, 1035
62, -3, 1026
20, -35, 1001
20, -35, 1001
0, -115, 1017
-53, -99, 1009
-55, 37, 1007
-28, 86, 1024
-4, 12, 1029
-4, 12, 1029
-37, -19, 1025
20, -2, 1014
-16, 71, 1010
-10, 153, 1061
-10, 153, 1061
2, 135, 1002
-10, 99, 1032
-33, 89, 1037
21, 98, 1018
21, 98, 1034
4, 98, 1034
14, 85, 1017
-18, 84, 1028
-1, 11, 1024
-1, 11, 1024
29, -19, 1027
47, -26, 1019
127, -29, 1024
94, -2, 1023
94, -2, 1023
130, 16, 1041
107, -37, 1009
55, -61, 1051
44, -74, 950
44, -74, 950
-17, -13, 1017
2, 65, 1053
33, 53, 988
33, 53, 988
-34, -12, 974
-55, -43, 1031
-41, -17, 1021
-95, -38, 1019
-68, -2, 1071
-68, -2, 1071
-64, -5, 999
-116, 14, 1034
-65, -9, 1003
-102, -15, 1035
-99, -17, 1026
-99, -17, 1026
-63, -9, 1025
-51, -10, 1026
-19, -14, 1025
-27, -17, 1023
-21, -14, 1025
-14, -14, 1025
-14, -14, 1025
-8, -14, 1025
-10, -14, 1025
-8, -13, 1025
-7, -14, 1025
-9, -13, 1026
-9, -13, 1026
-10, -15, 1026
